timedate,Calcium,Chloride,Magnesium,Nitrate,Potassium,Sodium,Sulfate,Temperature,Turbidity,Discharge
2022-08-03 07:07:00+00:00,1.704963,2.42738,1.484527,0.013145,0.057391,1.298565,0.872375,23.875,25.976562,0.979753646
2022-08-03 07:37:00+00:00,1.704514,2.438761,1.485185,0.012161,0.05711,1.303522,0.869021,23.875,25.976562,0.945773751
2022-08-03 08:06:00+00:00,1.707581,2.453606,1.488107,0.012387,0.057724,1.30713,0.87726,23.75,25.976562,0.914625513
2022-08-03 08:35:00+00:00,1.703342,2.456423,1.493909,0.013161,0.057519,1.313261,0.88176,23.75,25.976562,0.931615461
2022-08-03 09:04:00+00:00,1.710574,2.471944,1.486461,0.012177,0.05757,1.315696,0.880063,23.75,26.953125,0.931615461
2022-08-03 09:34:00+00:00,1.70985,2.463352,1.489671,0.014097,0.057136,1.322435,0.888354,23.625,25,0.945773751
2022-08-03 10:03:00+00:00,1.713741,2.488,1.495473,0.012984,0.058593,1.329478,0.889094,23.625,26.953125,0.897635566
2022-08-03 10:32:00+00:00,1.714214,2.476732,1.50144,0.013742,0.057468,1.334261,0.898375,23.5,25.976562,0.914625513
2022-08-03 11:01:00+00:00,1.719526,2.491803,1.497407,0.014548,0.058363,1.339261,0.90474,23.5,26.953125,0.931615461
2022-08-03 11:31:00+00:00,1.725436,2.501352,1.503251,0.013919,0.058926,1.34287,0.907115,23.5,26.953125,0.914625513
2022-08-03 12:00:00+00:00,1.724214,2.497662,1.501276,0.015274,0.05757,1.34687,0.914021,23.375,25.976562,0.914625513
2022-08-03 12:29:00+00:00,1.728105,2.487634,1.504733,0.016355,0.058235,1.353348,0.923469,23.5,25.976562,0.931615461
2022-08-03 12:58:00+00:00,1.730998,2.477183,1.502346,0.017484,0.059233,1.356739,0.920625,23.5,25.976562,0.883477276
2022-08-03 13:27:00+00:00,1.722294,2.536507,1.500617,0.014581,0.057775,1.356522,0.910687,23.625,29.882812,0.914625513
2022-08-03 13:57:00+00:00,1.717382,2.569465,1.486708,0.013048,0.057852,1.356348,0.925823,23.75,29.882812,0.931615461
2022-08-03 14:26:00+00:00,1.716683,2.571831,1.498724,0.012177,0.057877,1.358435,0.924781,23.875,30.859375,0.897635566
2022-08-03 14:55:00+00:00,1.725436,2.577718,1.522551,0.011855,0.057391,1.356,0.918563,24.125,32.8125,0.897635566
2022-08-03 15:24:00+00:00,1.714988,2.609746,1.49716,0.009661,0.057289,1.356391,0.917865,24.25,30.859375,0.914625513
2022-08-03 15:54:00+00:00,1.724514,2.602648,1.493004,0.008161,0.057903,1.355261,0.906062,24.625,29.882812,0.897635566
2022-08-03 16:23:00+00:00,1.708803,2.626225,1.497243,0.007032,0.057775,1.358217,0.919677,25,30.859375,0.948605408
2022-08-03 16:52:00+00:00,1.70616,2.644423,1.497366,0.00521,0.057698,1.36213,0.91949,25.25,30.859375,0.914625513
2022-08-03 17:21:00+00:00,1.704314,2.649042,1.498189,0.004306,0.057033,1.364087,0.921927,25.625,30.859375,0.897635566
2022-08-03 17:50:00+00:00,1.707481,2.659127,1.496049,0.004339,0.05711,1.367043,0.924979,26,29.882812,0.931615461
2022-08-03 18:20:00+00:00,1.707556,2.654845,1.49642,0.004081,0.057391,1.367826,0.921552,26.25,29.882812,0.931615461
2022-08-03 18:49:00+00:00,1.707057,2.661944,1.493292,0.003823,0.058184,1.371478,0.925958,26.625,29.882812,0.914625513
2022-08-03 19:18:00+00:00,1.704389,2.676225,1.493416,0.004177,0.057749,1.372609,0.929115,27,28.90625,0.914625513
2022-08-03 19:47:00+00:00,1.707057,2.678197,1.493827,0.003645,0.057954,1.373957,0.93175,27,28.90625,0.866487328
2022-08-03 20:17:00+00:00,1.707232,2.663831,1.492016,0.005113,0.057673,1.379,0.93351,27.125,29.882812,0.883477276
2022-08-03 20:46:00+00:00,1.70818,2.680676,1.498683,0.005194,0.05844,1.380696,0.933177,26.875,30.859375,0.866487328
2022-08-03 21:15:00+00:00,1.702569,2.660254,1.495432,0.006435,0.057749,1.376,0.93249,27.125,64.84375,0.962763698
2022-08-03 21:44:00+00:00,1.622968,2.55831,1.420782,0.011032,0.056598,1.327826,0.894062,26.625,57.8125,1.243097834
2022-08-03 22:14:00+00:00,1.664938,2.52462,1.453868,0.014565,0.057698,1.350261,0.913969,25.875,46.875,1.497947048
2022-08-03 22:43:00+00:00,1.677805,2.547155,1.457037,0.014935,0.056931,1.355652,0.921521,26.625,36.914062,1.571570154
2022-08-03 23:12:00+00:00,1.654713,2.607042,1.444979,0.007081,0.056292,1.346522,0.915677,26.625,38.867188,1.551748549
2022-08-03 23:41:00+00:00,1.582219,2.512141,1.384074,0.006532,0.055934,1.297348,0.867479,26.375,41.992188,1.444145547
2022-08-04 00:10:00+00:00,1.526359,2.456873,1.328642,0.008,0.055038,1.312522,0.84199,26,54.6875,1.444145547
2022-08-04 00:40:00+00:00,1.424414,2.341239,1.235309,0.016145,0.054399,1.390304,0.805979,25.875,60.9375,1.342205862
2022-08-04 01:09:00+00:00,,2.299887,1.20428,0.022306,0.055038,1.354609,0.785823,25.75,54.6875,1.325215914
2022-08-04 01:38:00+00:00,1.441746,2.35538,1.242593,0.022339,0.056394,1.308913,0.809062,25.75,46.875,1.243097834
2022-08-04 02:07:00+00:00,1.4902,2.412394,1.291111,0.017339,0.056982,1.30513,0.828823,25.75,40.820312,1.274246071
2022-08-04 02:37:00+00:00,1.543466,2.479099,1.333786,0.013484,0.05711,1.309522,0.855979,25.625,35.9375,1.209117939
2022-08-04 03:06:00+00:00,1.569077,2.532507,1.368971,0.011258,0.056982,1.315261,0.872656,25.5,33.984375,1.160979754
2022-08-04 03:35:00+00:00,1.600798,2.544141,1.397037,0.009871,0.057212,1.319,0.87976,25.5,31.835938,1.146821464
2022-08-04 04:04:00+00:00,1.594838,2.567296,1.392222,0.009694,0.05711,1.321957,0.883229,25.375,29.882812,1.129831516
2022-08-04 04:33:00+00:00,1.602195,2.579465,1.4,0.009065,0.057545,1.324087,0.889885,25.25,31.835938,1.115673227
2022-08-04 05:03:00+00:00,1.621397,2.601944,1.414856,0.008452,0.057494,1.326913,0.899417,25.125,29.882812,1.084524989
2022-08-04 05:32:00+00:00,1.625761,2.600704,1.423704,0.00771,0.057289,1.327826,0.893677,25,29.882812,1.115673227
2022-08-04 06:01:00+00:00,1.630599,2.626732,1.426049,0.008097,0.058005,1.334826,0.905219,24.875,30.859375,1.115673227
2022-08-04 06:30:00+00:00,1.635287,2.627493,1.4307,0.007968,0.057928,1.338826,0.905979,24.875,28.90625,1.101514937
2022-08-04 07:00:00+00:00,1.635761,2.624507,1.432716,0.00779,0.058542,1.343,0.90126,24.75,29.882812,1.146821464
2022-08-04 07:29:00+00:00,1.641122,2.638056,1.437119,0.007887,0.057724,1.346565,0.902042,24.75,27.929688,1.132663174
2022-08-04 07:58:00+00:00,1.643292,2.646648,1.43572,0.007855,0.058159,1.351957,0.903521,24.75,29.882812,1.194959649
2022-08-04 08:27:00+00:00,1.644314,2.646282,1.436872,0.008194,0.059233,1.35687,0.904885,24.75,28.90625,1.177969701
2022-08-04 08:57:00+00:00,1.643292,2.657521,1.435761,0.008242,0.058005,1.361348,0.90726,24.75,27.929688,1.194959649
2022-08-04 09:26:00+00:00,1.644289,2.644732,1.433086,0.007984,0.058721,1.367087,0.903302,24.75,27.929688,1.146821464
2022-08-04 09:55:00+00:00,1.657531,2.636113,1.44716,0.008355,0.059719,1.372913,0.896385,24.75,28.90625,1.163811412
2022-08-04 10:24:00+00:00,1.638429,2.658676,1.426214,0.008339,0.058312,1.406652,0.89401,24.75,28.90625,1.115673227
2022-08-04 10:53:00+00:00,1.633741,2.656254,1.420082,0.009,0.05844,1.442,0.895635,24.625,33.984375,1.101514937
2022-08-04 11:23:00+00:00,1.629776,2.666732,1.42037,0.009742,0.059284,1.444,0.89574,24.625,31.835938,1.101514937
2022-08-04 11:52:00+00:00,1.630449,2.663268,1.423004,0.009661,0.057366,1.436565,0.896521,24.625,27.929688,1.084524989
2022-08-04 12:21:00+00:00,1.637606,2.656141,1.422016,0.009548,0.058977,1.42513,0.895375,24.625,28.90625,1.0703667
2022-08-04 12:50:00+00:00,1.636135,2.657127,1.421029,0.009339,0.058747,1.411304,0.893844,24.625,28.90625,1.084524989
2022-08-04 13:20:00+00:00,1.629327,2.640113,1.419424,0.009661,0.058951,1.394478,0.886021,24.75,29.882812,1.05620841
2022-08-04 13:49:00+00:00,1.552244,2.596451,1.466667,0.009016,0.056726,1.390348,0.882469,24.75,28.90625,1.04205012
2022-08-04 14:18:00+00:00,1.631047,2.603606,1.415267,0.011387,0.058977,1.37287,0.887344,24.75,30.859375,1.084524989
2022-08-04 14:47:00+00:00,1.627756,2.586732,1.413045,0.012371,0.058593,1.361478,0.884292,24.75,30.859375,1.0703667
2022-08-04 15:17:00+00:00,1.628753,2.581915,1.41786,0.013677,0.059079,1.357609,0.881417,24.875,30.859375,1.0703667
2022-08-04 15:46:00+00:00,1.62783,2.577014,1.403416,0.013435,0.058645,1.353696,0.876542,25,29.882812,1.0703667
2022-08-04 16:15:00+00:00,1.631347,2.571099,1.401523,0.014113,0.058772,1.350826,0.875354,25.125,29.882812,1.05620841
2022-08-04 16:45:00+00:00,1.624788,2.578789,1.403951,0.014242,0.058721,1.348696,0.877406,25.25,29.882812,1.04205012
2022-08-04 17:14:00+00:00,1.651546,2.562169,1.401728,0.013984,0.058772,1.351522,0.865385,25.5,29.882812,1.05620841
2022-08-04 17:43:00+00:00,1.621496,2.532056,1.400082,0.015903,0.058824,1.354696,0.863146,25.375,28.90625,1.010901883
2022-08-04 18:12:00+00:00,1.619526,2.508676,1.39716,0.018677,0.061739,1.358913,0.870062,25.625,29.882812,1.04205012
2022-08-04 18:42:00+00:00,1.617332,2.526761,1.395309,0.017452,0.05954,1.358478,0.866646,25.875,28.90625,1.04205012
2022-08-04 19:11:00+00:00,1.614713,2.524,1.389588,0.017306,0.060051,1.35787,0.864427,26,28.90625,1.027891831
2022-08-04 19:40:00+00:00,1.620574,2.495944,1.389342,0.020387,0.059105,1.360043,0.868906,26,28.90625,0.982585304
