TIMESTAMP,Cs,Cm,Cd,Os,Om,Od,Mean NDVI,AveSoilVWC_180cm,AveSoilTemp_110cm,AveSoilVWC_20cm,AveBaroTemp,Precip_3D,Rnsmooth,site
2023-06-22 14:00:00,-639.8160000000003,9149.134000000002,5296.7199999999975,0.2078400000000009,-0.10911000000000115,-0.6560600000000001,0.6289472327148988,0.328,16.92,0.288,34.32,0.0,1.0712817520833335,NEPR
2023-06-22 15:00:00,-847.4179999999999,8783.069,5933.910000000002,0.26417,-0.055989999999997764,-0.7283100000000005,0.628757319743527,0.328,16.92,0.288,35.09,0.0,1.1185813354166667,NEPR
2023-06-22 16:00:00,-870.8339999999998,8679.369,5994.329999999998,0.28873000000000104,-0.017970000000001818,-0.7408799999999971,0.6285674067721552,0.328,16.93,0.288,34.62,0.0,1.1506830020833334,NEPR
2023-06-22 17:00:00,-690.431,8729.534,5641.950000000001,0.36421999999999954,-0.03415999999999997,-0.7003599999999999,0.6283774938007834,0.328,16.93,0.288,34.79,0.0,1.1625771270833334,NEPR
2023-06-22 18:00:00,-737.768,8591.42,5834.689999999999,0.37660999999999945,-0.0408299999999997,-0.7123200000000018,0.6281875808294116,0.328,16.94,0.288,34.01,0.0,1.1849036479166666,NEPR
2023-06-22 19:00:00,-740.6149999999998,8515.364,5856.799999999999,0.35223000000000226,-0.05081000000000202,-0.7250399999999999,0.6279976678580398,0.328,16.94,0.289,32.56,0.0,1.1806820354166667,NEPR
2023-06-22 20:00:00,-25.66899999999987,8201.117999999999,5142.25,0.18284000000000233,-0.005910000000000082,-0.6829400000000021,0.6278077548866681,0.328,16.95,0.289,29.72,0.0,1.1811680104166666,NEPR
2023-06-22 21:00:00,879.7819999999997,7576.496,4428.57,-0.03667000000000087,0.05345000000000155,-0.6446000000000005,0.6276178419152962,0.328,16.96,0.289,26.32,0.0,1.1811850741666667,NEPR
2023-06-22 22:00:00,921.7360000000003,7618.713999999999,4109.010000000002,-0.13983999999999952,-0.07029999999999959,-0.6211300000000008,0.6274279289439244,0.328,16.96,0.289,23.57,0.0,1.1811852216666667,NEPR
2023-06-22 23:00:00,956.3250000000003,7590.642999999999,4003.470000000001,-0.12242000000000175,-0.21086000000000027,-0.6260399999999997,0.6272380159725527,0.328,16.97,0.289,22.11,0.0,1.1811876804166668,NEPR
